CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
C0009227,Smith,497,France,Male,52,6,131032.67,1,1,0,75799.2,1
C0009228,Wilson,650,Spain,Male,26,7,167994.31,1,1,0,34341.04,0
C0009229,Brown,628,France,Male,40,6,184280.52,2,0,0,140956.73,0
C0009230,Thomas,795,Germany,Female,55,10,0.0,2,1,1,197530.27,0
C0009231,Brown,819,France,Male,58,3,95363.54,2,1,1,47572.93,0
C0009232,Brown,639,France,Male,21,6,86925.91,1,0,0,132893.23,1
C0009233,Johnson,370,Spain,Male,69,4,41992.96,1,1,1,47597.1,0
C0009234,Johnson,784,France,Female,36,9,60414.14,2,1,0,60767.7,0
C0009235,Smith,486,Germany,Female,54,6,87718.72,1,0,0,117593.22,1
C0009236,Wilson,807,France,Male,22,2,0.0,2,0,0,190949.05,0
C0009237,Taylor,718,France,Male,45,9,153783.16,2,1,0,105521.78,0
C0009238,Williams,359,France,Male,63,10,0.0,2,1,1,101092.15,1
C0009239,Davis,657,France,Female,59,6,0.0,2,1,1,44654.54,0
C0009240,Moore,394,Germany,Female,72,6,15930.03,1,1,0,121434.46,1
C0009241,Williams,785,France,Female,65,1,133589.28,1,1,0,103240.82,0
C0009242,Anderson,598,Germany,Male,40,7,159191.47,1,1,1,80227.49,0
C0009243,Taylor,379,Germany,Male,55,6,106982.74,2,1,1,151517.42,0
C0009244,Taylor,797,Germany,Female,69,8,193504.27,2,1,0,73625.07,1
C0009245,Brown,574,France,Female,40,3,17282.53,1,0,1,182519.18,0
C0009246,Johnson,735,Spain,Female,63,8,109619.86,2,1,0,177092.07,1
C0009247,Smith,526,France,Female,35,0,0.0,2,1,1,107588.7,0
C0009248,Moore,445,France,Male,46,4,0.0,1,1,1,183437.33,0
C0009249,Wilson,778,France,Female,45,9,191827.74,1,1,1,193079.93,0
C0009250,Brown,366,France,Female,26,6,28411.82,2,0,0,26550.31,0
C0009251,Johnson,377,France,Female,56,3,84700.27,1,0,1,173439.36,0
C0009252,Wilson,475,Germany,Male,67,6,51924.83,2,1,1,92448.74,1
C0009253,Jones,650,France,Male,27,8,167688.55,2,1,1,199136.01,0
C0009254,Johnson,622,France,Male,19,4,183234.9,1,1,1,81724.59,0
C0009255,Garcia,848,Spain,Male,30,4,0.0,1,1,0,169973.61,0
C0009256,Taylor,536,France,Male,55,1,77824.87,2,0,1,59658.75,1
C0009257,Wilson,491,France,Female,44,4,0.0,2,1,1,187436.67,0
C0009258,Thomas,721,France,Male,72,7,0.0,1,1,0,153680.13,1
C0009259,Wilson,487,Spain,Male,58,3,0.0,2,0,0,71089.65,0
C0009260,Johnson,831,France,Male,37,1,0.0,2,0,1,143715.5,0
C0009261,Jones,811,France,Male,57,7,20917.41,1,1,1,98371.26,0
C0009262,Williams,686,Germany,Female,27,3,86675.22,1,1,0,174698.73,0
C0009263,Jones,578,Germany,Male,33,4,0.0,2,0,0,21069.25,1
C0009264,Wilson,563,Germany,Male,32,6,103643.1,1,0,0,114201.41,0
C0009265,Thomas,623,Spain,Female,30,10,104866.39,2,1,0,142626.9,0
C0009266,Wilson,640,France,Female,67,4,98200.2,2,0,1,91431.89,0
C0009267,Anderson,781,France,Male,55,9,158703.33,1,1,0,105191.97,1
C0009268,Smith,407,France,Female,37,3,155310.44,1,1,1,63194.6,0
C0009269,Davis,720,France,Female,41,6,152632.1,2,0,0,95140.47,0
C0009270,Williams,367,France,Female,58,3,0.0,1,1,1,185798.45,0
C0009271,Davis,529,France,Male,67,9,13498.68,2,1,0,89229.32,0
C0009272,Davis,507,Germany,Female,24,3,166264.79,1,1,0,197918.96,0
C0009273,Wilson,605,Germany,Male,40,1,0.0,1,1,1,103791.17,0
C0009274,Moore,386,France,Male,41,4,119081.46,1,1,1,131683.37,0
C0009275,Johnson,645,Germany,Male,46,7,0.0,1,1,0,20834.41,0
C0009276,Jackson,611,France,Male,22,3,40010.48,2,0,1,53658.59,0
C0009277,Taylor,428,France,Female,60,10,0.0,2,1,0,84027.9,1
C0009278,Williams,768,Germany,Female,62,1,135955.74,1,1,0,79037.49,1
C0009279,Anderson,503,France,Male,52,8,56751.14,1,1,0,149471.04,0
C0009280,Johnson,710,France,Male,18,5,0.0,1,1,1,118742.1,1
C0009281,Moore,696,France,Male,53,2,65497.36,1,1,0,59013.23,1
C0009282,Thomas,507,Spain,Female,68,9,68517.88,1,1,1,129011.73,0
C0009283,Miller,424,Germany,Female,35,10,165304.37,4,0,1,43601.8,0
C0009284,Garcia,721,France,Female,23,4,0.0,2,0,0,176136.26,0
C0009285,Moore,757,Spain,Female,40,5,0.0,2,1,1,154942.62,0
C0009286,Moore,727,Germany,Female,27,8,46469.72,1,1,0,82273.4,0
C0009287,Thomas,404,Germany,Female,24,4,0.0,2,1,0,28704.55,0
C0009288,Brown,555,Spain,Male,61,8,0.0,2,0,0,160898.48,1
C0009289,Taylor,564,France,Female,25,0,53107.27,2,1,0,63815.72,0
C0009290,Anderson,358,France,Female,30,9,165437.06,1,1,0,66614.27,1
C0009291,Taylor,455,Germany,Female,47,3,184811.45,2,1,0,97676.37,1
C0009292,Taylor,667,Germany,Female,35,0,0.0,1,1,1,129541.81,1
C0009293,Thomas,716,Germany,Female,31,1,154291.66,2,1,0,26188.2,0
C0009294,Taylor,751,Germany,Female,28,1,105285.81,1,0,1,168623.46,0
C0009295,Wilson,594,Spain,Female,59,9,47167.82,2,1,1,26144.85,1
C0009296,Smith,656,Spain,Male,55,10,0.0,1,1,1,51480.31,0
C0009297,Smith,452,Spain,Male,30,4,106169.71,1,1,1,60823.2,0
C0009298,Wilson,624,Spain,Female,71,0,121325.92,1,0,1,172893.64,0
C0009299,Jones,674,Spain,Male,59,9,16413.88,1,1,0,154261.67,0
C0009300,Jones,722,France,Female,61,2,0.0,2,0,0,129906.65,1
C0009301,Smith,687,France,Female,50,10,106643.12,1,0,1,84107.37,1
C0009302,Johnson,728,France,Female,67,5,0.0,1,0,0,119519.44,1
C0009303,Williams,382,Spain,Female,30,0,171475.98,2,1,0,29168.1,0
C0009304,Jackson,457,Germany,Male,42,10,0.0,1,0,0,175896.23,1
C0009305,Jackson,771,Germany,Female,41,0,180150.1,3,1,1,144559.82,1
C0009306,Davis,618,France,Female,46,2,160681.5,2,1,0,140026.91,1
C0009307,Brown,782,France,Male,53,8,129639.5,2,0,1,197170.21,1
C0009308,Smith,422,Germany,Male,23,1,120474.98,1,1,0,115984.63,1
C0009309,Davis,695,France,Female,35,5,92113.45,1,1,1,33151.79,0
C0009310,Smith,530,France,Female,45,2,177142.56,2,1,0,61056.2,0
C0009311,Johnson,734,France,Female,22,5,88560.73,1,1,1,48904.76,0
C0009312,Davis,617,France,Male,35,10,13947.04,2,0,0,189420.22,1
C0009313,Jackson,501,Germany,Male,54,10,0.0,2,0,0,42968.51,1
C0009314,Jackson,734,France,Male,24,6,0.0,4,1,1,24057.11,0
C0009315,Thomas,417,Germany,Male,72,6,32572.76,2,1,0,74394.42,1
C0009316,Davis,740,France,Female,26,1,159516.33,3,0,1,41959.65,1
C0009317,Moore,721,Spain,Male,52,2,171490.19,1,1,0,131654.62,0
C0009318,Smith,697,France,Female,29,3,114744.17,2,1,0,60274.04,0
C0009319,Johnson,834,Germany,Female,69,7,169591.15,1,1,1,171691.26,0
C0009320,Jackson,849,Germany,Female,74,4,30208.62,1,1,1,45761.4,0
C0009321,Davis,546,France,Male,63,0,199817.42,1,1,1,47441.79,1
C0009322,Taylor,644,Spain,Female,57,8,0.0,1,1,1,129384.12,0
C0009323,Jackson,381,Germany,Male,61,0,0.0,1,1,1,34744.18,1
C0009324,Brown,782,France,Male,56,1,61914.34,4,1,1,29106.49,0
C0009325,Moore,764,France,Male,41,6,69137.7,1,1,0,53102.3,0
C0009326,Wilson,457,Spain,Female,26,10,39179.69,1,1,0,114808.32,0
C0009327,Williams,428,Spain,Male,29,2,146159.69,1,1,0,118600.35,1
C0009328,Taylor,608,France,Male,53,5,0.0,1,1,0,89250.7,1
C0009329,Davis,846,France,Male,54,7,0.0,1,0,1,104073.0,0
C0009330,Moore,715,Spain,Male,26,4,0.0,2,1,1,101878.7,0
C0009331,Miller,524,Germany,Male,56,0,0.0,2,1,0,102357.54,0
C0009332,Davis,716,Spain,Female,63,9,0.0,2,1,0,67927.15,0
C0009333,Wilson,364,France,Female,69,2,128086.24,2,0,0,50509.2,0
C0009334,Brown,400,Germany,Female,39,10,88371.54,2,1,1,90468.79,1
C0009335,Moore,456,France,Female,34,1,0.0,2,0,1,103424.02,0
C0009336,Jones,559,France,Female,50,5,192963.11,2,1,0,191613.7,0
C0009337,Miller,818,Germany,Male,74,4,80235.64,2,0,0,154721.43,0
C0009338,Garcia,551,Spain,Female,64,6,0.0,2,1,1,175058.4,0
C0009339,Williams,626,France,Female,41,1,0.0,1,1,0,89526.76,0
C0009340,Thomas,567,France,Male,32,5,60906.55,1,1,1,123070.45,0
C0009341,Davis,390,Germany,Female,46,10,154954.47,2,1,0,153619.18,1
C0009342,Taylor,725,Germany,Female,49,4,156207.63,1,1,1,53026.53,0
C0009343,Johnson,608,Spain,Female,50,5,0.0,2,1,1,102663.3,1
C0009344,Taylor,734,Spain,Female,46,4,88978.32,2,1,1,82693.85,0
C0009345,Smith,754,France,Male,32,6,131771.55,2,1,1,118602.97,0
C0009346,Garcia,552,Spain,Female,44,4,13101.08,1,0,0,72583.27,0
C0009347,Thomas,685,Spain,Male,51,6,172607.09,2,1,0,83840.44,0
C0009348,Jackson,448,Spain,Female,21,0,174270.2,2,1,1,169807.65,0
C0009349,Moore,498,Germany,Female,66,8,0.0,2,0,0,159948.09,1
C0009350,Smith,454,Spain,Female,65,5,13165.82,2,1,0,93281.31,1
C0009351,Smith,552,France,Male,35,8,0.0,2,1,1,37623.77,0
C0009352,Wilson,444,France,Male,38,0,0.0,2,0,0,71430.62,0
C0009353,Taylor,526,Spain,Male,65,1,169704.14,1,1,1,151747.69,0
C0009354,Smith,414,France,Male,25,6,16510.22,1,1,0,156017.1,1
C0009355,Wilson,390,France,Female,23,3,106496.3,2,0,1,78422.78,1
C0009356,Williams,573,Spain,Female,71,9,97311.19,1,1,0,189146.33,0
C0009357,Johnson,416,Spain,Female,37,0,52122.51,2,1,1,110313.46,0
C0009358,Williams,729,France,Female,19,4,56249.62,2,0,1,178103.71,0
C0009359,Johnson,604,Spain,Male,68,3,120373.66,1,0,1,115364.59,0
C0009360,Johnson,829,Germany,Male,62,5,0.0,1,1,0,22175.58,1
C0009361,Smith,647,Germany,Male,39,6,160657.08,1,1,1,37912.89,0
C0009362,Brown,418,Spain,Female,71,10,105026.06,1,1,1,38943.74,0
C0009363,Jones,790,France,Female,38,2,119076.14,1,0,0,149179.17,1
C0009364,Brown,520,France,Female,23,5,119088.4,2,1,1,174840.32,0
C0009365,Smith,450,France,Male,49,1,143284.59,2,1,1,114627.72,1
C0009366,Johnson,489,Germany,Male,23,9,74090.5,1,1,0,173768.35,1
C0009367,Williams,555,Germany,Female,30,3,0.0,1,1,1,86929.74,0
C0009368,Smith,669,Spain,Male,18,9,58325.08,2,1,1,38341.59,0
C0009369,Moore,713,Spain,Female,39,8,0.0,2,1,1,66618.04,0
C0009370,Williams,656,Germany,Male,70,6,0.0,2,1,1,41244.07,1
C0009371,Garcia,422,Spain,Male,41,1,116581.36,2,1,0,179436.29,0
C0009372,Wilson,409,France,Female,58,5,23577.51,1,0,0,63045.32,0
C0009373,Johnson,804,France,Male,47,3,0.0,1,0,1,155120.36,0
C0009374,Anderson,685,Spain,Female,39,7,0.0,2,1,0,32840.28,0
C0009375,Anderson,505,France,Female,61,7,0.0,1,1,1,159508.66,0
C0009376,Miller,473,France,Male,29,0,183047.3,1,1,1,35311.74,1
C0009377,Garcia,804,Germany,Female,43,7,117044.28,2,1,0,190583.17,1
C0009378,Garcia,363,France,Female,21,9,184436.98,1,1,1,135312.46,0
C0009379,Thomas,765,Spain,Male,36,6,60925.18,1,1,0,141741.51,0
C0009380,Smith,613,France,Female,33,0,37333.01,1,1,0,142575.21,0
C0009381,Moore,376,France,Female,29,2,100553.59,2,1,1,69450.54,0
C0009382,Johnson,594,France,Male,50,4,15868.5,2,1,1,99732.13,0
C0009383,Brown,399,Germany,Female,72,2,0.0,1,1,0,182960.6,1
C0009384,Williams,536,France,Male,38,2,0.0,2,1,0,57241.66,0
C0009385,Williams,406,Germany,Female,53,0,143763.63,1,1,1,114978.43,1
C0009386,Taylor,608,Spain,Female,26,7,0.0,1,1,0,78127.19,1
C0009387,Taylor,504,Spain,Male,56,8,0.0,2,1,0,157445.14,0
C0009388,Moore,827,France,Male,59,4,163482.21,2,0,1,102122.21,0
C0009389,Brown,383,France,Male,62,0,48180.5,2,1,1,81694.65,1
C0009390,Garcia,375,Germany,Male,25,0,179211.74,2,0,1,126737.57,1
C0009391,Miller,599,Spain,Female,37,8,0.0,2,0,0,39086.78,0
C0009392,Taylor,834,Spain,Female,27,0,0.0,1,1,0,120792.41,0
C0009393,Williams,773,France,Male,49,8,38506.34,1,1,1,161028.5,1
C0009394,Thomas,720,Germany,Female,45,2,21713.1,1,1,1,193335.81,0
C0009395,Wilson,435,France,Female,27,2,78920.43,1,1,1,172134.9,1
C0009396,Thomas,509,France,Female,25,3,28014.93,2,0,0,130940.24,0
C0009397,Moore,774,France,Female,69,4,0.0,2,1,1,117313.12,0
C0009398,Smith,735,France,Female,64,5,0.0,2,1,1,79162.09,1
C0009399,Smith,716,France,Male,50,5,0.0,2,1,0,106022.65,0
C0009400,Williams,549,France,Male,64,9,93487.77,1,1,1,131327.49,0
C0009401,Smith,455,Germany,Female,73,8,0.0,2,0,0,43364.4,1
C0009402,Moore,740,France,Male,66,0,64074.62,2,1,1,150198.78,1
C0009403,Jones,624,Germany,Female,30,8,104584.92,2,1,1,64101.61,0
C0009404,Williams,638,France,Female,61,3,78404.56,1,1,1,40762.87,0
C0009405,Brown,607,France,Female,52,6,145539.12,2,1,0,37637.46,0
C0009406,Jones,800,France,Male,72,5,125862.64,2,0,0,77540.5,1
C0009407,Williams,569,France,Male,68,8,68686.54,2,1,0,77670.31,0
C0009408,Miller,811,Germany,Male,46,1,0.0,1,1,0,123019.01,0
C0009409,Williams,364,France,Male,73,10,10586.46,2,0,0,102446.33,0
C0009410,Wilson,370,Germany,Male,22,1,137493.12,1,0,0,154989.49,0
C0009411,Jackson,683,France,Female,20,6,0.0,2,0,1,23448.9,0
C0009412,Williams,408,Germany,Male,70,8,11307.83,1,0,0,36364.32,1
C0009413,Taylor,709,Spain,Male,54,4,135526.8,1,1,0,64630.62,0
C0009414,Wilson,431,France,Male,73,6,114453.73,1,1,0,27011.44,0
C0009415,Jones,467,France,Male,58,10,63746.75,1,1,0,49510.02,0
C0009416,Brown,462,France,Male,23,7,47614.58,1,1,1,150918.05,0
C0009417,Anderson,644,Germany,Male,65,7,191914.07,2,1,0,163693.75,0
C0009418,Anderson,625,France,Female,59,3,0.0,1,0,1,126663.51,0
C0009419,Jackson,606,Germany,Male,33,9,97010.21,2,1,0,122770.84,0
C0009420,Miller,678,Germany,Female,52,6,170855.32,1,1,0,132837.68,1
C0009421,Johnson,614,Spain,Female,35,0,82715.64,2,1,1,164219.36,1
C0009422,Jackson,584,Germany,Male,28,3,163082.45,2,1,1,171706.59,0
C0009423,Jones,400,Germany,Female,68,4,117831.81,1,0,1,81023.37,0
C0009424,Wilson,515,France,Male,74,9,50049.99,1,1,1,94951.58,1
C0009425,Anderson,580,Spain,Male,40,6,76643.47,1,1,1,165567.23,0
C0009426,Williams,570,Spain,Male,64,5,14371.58,2,1,1,57923.0,0
C0009427,Davis,620,France,Male,28,3,93586.64,1,1,1,189686.41,0
C0009428,Williams,433,Spain,Male,74,2,0.0,2,1,0,170883.26,1
C0009429,Williams,579,France,Male,46,10,130071.65,1,1,1,99357.08,0
C0009430,Jackson,646,Spain,Female,71,5,0.0,3,1,1,112469.0,0
C0009431,Williams,571,Spain,Female,73,9,175235.61,1,1,0,98742.41,1
C0009432,Garcia,780,France,Male,59,4,0.0,1,0,1,61228.33,0
C0009433,Jackson,503,Germany,Male,44,2,161318.3,1,0,0,63196.26,0
C0009434,Miller,403,France,Male,26,3,142538.88,1,1,1,74497.67,1
C0009435,Jackson,468,France,Male,52,1,110598.47,3,1,0,93488.43,1
C0009436,Miller,547,France,Female,72,8,0.0,2,0,1,180879.52,0
C0009437,Smith,772,Germany,Male,26,6,16737.64,1,1,0,84540.42,1
C0009438,Jackson,622,France,Male,35,9,127423.94,2,1,0,121248.13,1
C0009439,Davis,547,France,Female,61,2,0.0,2,1,0,35930.31,1
C0009440,Garcia,477,Germany,Female,72,7,64097.76,1,1,1,89179.08,1
C0009441,Miller,441,France,Male,38,7,0.0,2,1,1,96990.05,1
C0009442,Anderson,358,France,Female,73,10,77947.44,1,0,0,110510.09,1
C0009443,Taylor,824,France,Male,65,0,0.0,2,1,0,103130.97,0
C0009444,Jones,576,France,Male,53,4,0.0,1,0,0,138954.94,1
C0009445,Miller,395,France,Male,18,4,107340.67,2,1,1,173009.37,1
C0009446,Jackson,483,France,Male,44,2,0.0,2,1,0,133741.64,0
C0009447,Thomas,801,Spain,Female,62,1,179367.52,2,1,0,89724.85,0
C0009448,Smith,365,Germany,Male,57,0,101051.23,2,1,0,159097.57,1
C0009449,Jackson,564,France,Male,55,3,180482.62,2,0,1,143202.22,1
C0009450,Smith,461,France,Male,46,10,0.0,1,1,1,144284.88,1
C0009451,Thomas,692,France,Male,57,9,118142.11,1,1,0,161629.46,0
C0009452,Moore,506,Germany,Female,36,1,73499.03,1,1,0,39959.15,0
C0009453,Davis,774,France,Male,41,4,194538.14,1,1,0,85116.36,0
C0009454,Garcia,801,France,Male,73,10,0.0,2,1,1,50277.17,1
C0009455,Johnson,667,Spain,Female,61,9,78940.24,1,0,0,159054.57,1
C0009456,Garcia,709,France,Male,18,1,160015.16,2,1,1,122003.06,0
C0009457,Jackson,725,France,Male,53,0,61287.83,1,1,1,198111.43,0
C0009458,Anderson,773,Spain,Male,40,9,126621.39,1,1,1,142154.71,0
C0009459,Brown,795,Germany,Male,30,9,137465.09,2,0,0,33755.81,0
C0009460,Williams,757,France,Male,47,9,197037.53,1,0,0,71858.87,0
C0009461,Thomas,739,Germany,Male,66,9,64763.24,1,1,0,186574.93,1
C0009462,Jackson,645,France,Female,68,8,144127.71,1,1,1,196644.32,0
C0009463,Moore,547,Germany,Female,68,1,56641.05,1,1,1,60213.64,0
C0009464,Wilson,407,France,Female,71,9,16862.56,2,0,1,108927.0,0
C0009465,Taylor,747,Spain,Female,54,3,0.0,1,1,0,86602.27,0
C0009466,Brown,427,Spain,Male,28,2,159418.91,2,0,0,57739.46,0
C0009467,Moore,591,Spain,Female,24,0,188013.79,2,1,1,86262.35,0
C0009468,Garcia,778,Spain,Male,52,7,14964.57,2,0,1,97075.53,0
C0009469,Jackson,716,Germany,Male,28,1,31292.6,1,1,1,140024.57,0
C0009470,Moore,448,France,Male,66,10,0.0,1,0,0,110470.21,1
C0009471,Anderson,355,France,Male,60,7,95977.79,1,1,0,169406.74,1
C0009472,Anderson,628,Germany,Female,64,0,186346.22,1,1,0,189613.53,1
C0009473,Williams,667,Spain,Male,68,5,13960.1,2,0,1,88881.08,0
C0009474,Thomas,561,France,Male,57,3,171310.41,1,1,0,110203.46,0
C0009475,Anderson,622,Spain,Male,65,2,0.0,1,0,0,150904.22,1
C0009476,Thomas,433,Spain,Male,38,0,50801.72,2,1,1,168718.45,0
C0009477,Garcia,461,Spain,Male,64,9,47261.18,2,1,1,59694.27,0
C0009478,Moore,547,Spain,Male,20,10,0.0,2,1,1,138436.78,0
C0009479,Davis,709,France,Male,47,0,56770.67,1,1,0,167444.9,0
C0009480,Johnson,730,France,Female,41,10,195170.57,2,1,1,153229.77,0
C0009481,Garcia,377,France,Male,55,6,161614.25,1,1,1,145621.5,0
C0009482,Garcia,490,France,Male,20,5,192855.22,4,0,0,189952.63,0
C0009483,Jones,762,Germany,Female,54,2,39494.13,1,0,1,154216.52,0
C0009484,Taylor,522,Spain,Female,50,1,114339.69,1,1,0,108046.99,0
C0009485,Jackson,369,Spain,Male,39,9,0.0,3,1,1,176487.45,0
C0009486,Wilson,791,Germany,Male,48,2,135427.89,1,1,0,98655.78,0
C0009487,Jones,814,France,Female,63,7,13805.08,2,1,1,163472.49,1
C0009488,Jackson,466,France,Male,29,10,0.0,1,1,1,132452.43,0
C0009489,Anderson,403,France,Male,62,6,0.0,1,1,0,129004.31,0
C0009490,Moore,576,France,Male,31,6,83025.11,1,0,0,152973.9,0
C0009491,Davis,458,Germany,Female,74,4,179041.65,2,1,0,145900.92,1
C0009492,Williams,580,France,Female,29,9,158248.95,1,1,0,116074.23,0
C0009493,Johnson,669,France,Female,72,2,0.0,1,1,0,179382.75,0
C0009494,Wilson,657,France,Male,44,0,27004.65,3,1,1,149908.91,0
C0009495,Williams,578,Germany,Male,30,0,0.0,2,1,1,124510.79,0
C0009496,Davis,648,France,Male,41,5,95454.12,1,1,0,146698.94,0
C0009497,Johnson,436,France,Female,55,3,42167.52,1,1,1,81893.41,1
C0009498,Thomas,623,France,Female,70,6,180732.03,1,1,1,199910.86,0
C0009499,Moore,577,Spain,Male,64,9,0.0,2,1,1,104475.04,1
C0009500,Garcia,689,France,Female,71,9,0.0,2,1,0,105486.03,0
C0009501,Moore,659,Germany,Male,72,9,125192.26,1,0,0,90356.76,1
C0009502,Johnson,665,Germany,Male,65,0,99164.05,1,1,0,77871.02,0
C0009503,Brown,728,Germany,Female,26,5,0.0,2,1,0,193401.52,0
C0009504,Brown,420,Spain,Male,25,6,122303.62,1,0,1,194569.35,0
C0009505,Davis,577,France,Male,54,0,93638.7,2,1,1,190627.97,0
C0009506,Moore,839,France,Male,32,1,116713.81,1,0,1,78099.9,0
C0009507,Jones,734,France,Female,24,8,0.0,2,1,1,131451.98,1
C0009508,Wilson,462,Germany,Female,41,8,147790.48,1,1,0,53201.66,0
C0009509,Taylor,642,France,Female,66,5,91060.25,2,1,0,149882.08,1
C0009510,Thomas,654,France,Female,33,10,0.0,1,1,0,69024.02,1
C0009511,Thomas,640,Germany,Male,41,3,125537.13,1,1,1,143517.77,1
C0009512,Thomas,454,Germany,Male,60,6,56255.86,2,1,1,148980.55,0
C0009513,Williams,800,France,Female,24,4,0.0,1,1,1,199393.16,0
C0009514,Brown,640,Germany,Female,60,2,0.0,2,1,0,161485.19,1
C0009515,Smith,826,Germany,Female,45,3,78267.66,1,1,1,123930.69,0
C0009516,Moore,358,France,Female,19,1,42584.61,2,1,1,108314.17,1
C0009517,Moore,514,France,Female,51,5,100364.45,2,1,1,30159.29,0
C0009518,Wilson,409,Germany,Male,55,2,19330.48,2,1,1,190124.42,1
C0009519,Davis,661,Germany,Male,20,6,0.0,2,1,0,52958.88,1
C0009520,Miller,455,France,Female,18,3,91112.74,1,1,0,27396.36,0
C0009521,Jones,460,France,Female,48,7,155164.16,1,1,1,82935.63,0
C0009522,Jackson,438,Germany,Female,73,10,173861.94,2,0,1,61352.17,1
C0009523,Davis,617,Spain,Male,40,0,0.0,2,1,0,107283.31,0
C0009524,Taylor,579,Germany,Male,37,8,25568.46,1,1,1,186358.74,1
C0009525,Thomas,676,France,Female,33,2,135757.68,1,1,0,192124.22,0
C0009526,Johnson,420,France,Female,63,2,171943.27,1,0,0,71482.06,1
C0009527,Williams,468,Spain,Female,49,4,0.0,1,1,0,183709.24,1
C0009528,Jones,737,France,Male,34,9,187744.01,1,0,1,182191.31,0
C0009529,Taylor,794,Spain,Female,35,0,0.0,2,1,1,98958.84,0
C0009530,Thomas,778,Spain,Female,74,2,0.0,1,0,0,117599.32,1
C0009531,Wilson,844,France,Female,21,3,193169.85,1,1,0,28836.19,0
C0009532,Williams,700,Spain,Male,52,1,155419.55,2,1,1,23742.22,1
C0009533,Garcia,783,France,Male,57,5,140321.67,1,1,0,47740.31,0
C0009534,Jackson,655,Spain,Female,53,9,0.0,1,1,1,114176.96,0
C0009535,Jackson,452,France,Male,40,3,78011.98,1,0,1,104881.39,0
C0009536,Smith,551,France,Male,32,0,11585.6,2,0,0,22273.84,0
C0009537,Taylor,781,Germany,Male,30,2,18346.73,1,1,0,40047.06,1
C0009538,Miller,372,Spain,Female,31,6,0.0,1,1,1,95491.18,0
C0009539,Jones,439,France,Male,31,2,0.0,2,1,0,165249.63,0
C0009540,Johnson,820,Germany,Male,54,5,78858.56,2,0,0,117401.89,0
C0009541,Williams,442,France,Female,22,10,126415.34,1,1,1,143810.11,0
C0009542,Taylor,613,France,Female,39,5,0.0,1,1,1,101899.66,0
C0009543,Moore,816,France,Male,45,0,113350.31,1,1,0,88300.09,1
C0009544,Moore,634,France,Male,62,1,0.0,1,0,0,183574.73,1
C0009545,Johnson,520,France,Female,21,9,90834.73,2,1,0,169266.57,1
C0009546,Johnson,658,France,Male,67,10,108417.62,1,1,0,55885.31,0
C0009547,Davis,739,France,Female,55,10,0.0,2,1,0,166583.63,0
C0009548,Brown,570,France,Male,46,5,150015.33,1,0,0,65338.72,0
C0009549,Smith,373,France,Female,54,1,116768.22,1,1,1,27039.59,0
C0009550,Garcia,725,Spain,Female,52,1,0.0,2,1,0,161721.21,0
C0009551,Davis,551,France,Female,37,3,52868.8,2,1,1,47647.58,0
C0009552,Jones,848,Spain,Male,52,7,0.0,2,0,1,70883.19,0
C0009553,Johnson,473,Germany,Female,52,5,75438.31,1,1,0,157996.08,0
C0009554,Anderson,491,Germany,Male,37,7,192628.06,2,1,1,107314.5,0
C0009555,Moore,401,Germany,Female,19,3,74924.88,1,1,0,144608.9,0
C0009556,Jones,419,Spain,Male,69,10,181059.21,2,1,1,25282.32,0
C0009557,Anderson,609,France,Female,35,2,0.0,1,1,0,80429.4,1
C0009558,Thomas,535,Germany,Male,47,6,0.0,2,1,1,83890.46,0
C0009559,Garcia,721,Germany,Female,59,6,0.0,2,1,1,64043.57,1
C0009560,Smith,556,Germany,Male,73,1,73190.09,1,1,1,87547.97,1
C0009561,Williams,642,Spain,Male,70,0,164658.04,1,1,0,85678.57,0
C0009562,Moore,653,France,Male,46,10,0.0,2,1,1,189936.95,1
C0009563,Johnson,727,Germany,Male,56,7,56407.84,2,1,1,172841.28,0
C0009564,Smith,388,Germany,Male,69,2,36650.07,1,1,0,167827.28,0
C0009565,Garcia,697,France,Male,39,5,54549.76,1,1,0,20586.67,0
C0009566,Brown,415,France,Female,46,6,113543.69,1,1,1,85795.58,0
C0009567,Garcia,362,Germany,Male,63,7,0.0,1,1,0,48091.9,0
C0009568,Jackson,543,Spain,Female,27,5,0.0,2,1,1,75120.75,0
C0009569,Brown,665,France,Male,37,6,39854.64,3,0,0,50361.8,1
C0009570,Brown,731,Spain,Female,33,4,0.0,2,1,1,33180.03,1
C0009571,Brown,774,France,Male,23,2,40204.61,2,0,0,119582.34,0
C0009572,Miller,637,France,Female,34,1,0.0,1,1,0,156758.52,0
C0009573,Davis,785,France,Female,23,6,92366.27,2,1,1,108586.53,0
C0009574,Jackson,482,France,Male,39,7,0.0,1,1,1,71648.55,0
C0009575,Jones,544,France,Female,35,7,0.0,2,1,0,38195.84,0
C0009576,Jackson,671,France,Male,49,2,0.0,1,0,1,174913.25,0
C0009577,Smith,427,Germany,Female,45,1,121388.08,1,0,0,134978.31,1
C0009578,Garcia,599,Germany,Male,59,8,195059.3,4,0,0,47328.4,0
C0009579,Anderson,581,France,Male,27,5,137080.06,2,1,0,73460.42,0
C0009580,Taylor,529,France,Male,58,9,0.0,1,0,0,161023.01,1
C0009581,Smith,731,France,Female,39,2,0.0,1,1,0,156883.32,1
